ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,toa,mh_snomed,attends
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,1,20,0,7929
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,3,11,0,257
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,3,10,0,3354
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,1,8,0,4496
E54000037,NHS Devon Integrated Care Board,2022/23,1,17,1,71
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,2,0,66
E54000041,NHS Dorset Integrated Care Board,2019/20,1,4,1,24
E54000038,NHS Somerset Integrated Care Board,2022/23,1,16,0,2915
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,3,22,0,51
E54000031,NHS South West London Integrated Care Board,2020/21,1,17,0,6302
E54000064,NHS Sussex Integrated Care Board,2023/24,3,2,1,17
E54000031,NHS South West London Integrated Care Board,2021/22,1,6,0,1333
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,1,2,1,72
E54000027,NHS North West London Integrated Care Board,2020/21,5,9,0,56
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,3,10,0,173
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,16,0,3349
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,1,22,0,1996
E54000013,NHS Lincolnshire Integrated Care Board,2019/20,1,4,0,642
E54000028,NHS North Central London Integrated Care Board,2023/24,4,20,0,154
E54000029,NHS North East London Integrated Care Board,2023/24,1,13,0,10221
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,1,22,0,2991
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,15,1,157
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,2,0,1367
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,1,8,0,7216
E54000027,NHS North West London Integrated Care Board,2020/21,3,17,1,15
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,1,1,0,1206
E54000058,NHS Derby and Derbyshire Integrated Care Board,2022/23,1,0,0,1940
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,1,16,1,114
E54000062,NHS Black Country Integrated Care Board,2019/20,3,8,0,718
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,3,12,0,2978
E54000055,NHS Birmingham and Solihull Integrated Care Board,2023/24,3,0,0,24
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,5,2,0,34
E54000031,NHS South West London Integrated Care Board,2019/20,1,5,0,1582
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,3,7,0,93
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2023/24,1,18,0,4128
E54000029,NHS North East London Integrated Care Board,2020/21,1,10,0,4904
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,1,13,0,4043
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,4,12,0,1287
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,3,16,1,12
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,3,20,0,557
E54000037,NHS Devon Integrated Care Board,2021/22,3,5,0,4
E54000031,NHS South West London Integrated Care Board,2022/23,1,14,0,9272
E54000031,NHS South West London Integrated Care Board,2023/24,5,19,0,7
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,4,12,0,1332
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,1,0,104
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,5,0,0,276
E54000027,NHS North West London Integrated Care Board,2022/23,3,7,1,6
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2021/22,1,0,0,1453
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,21,0,2730
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,1,3,0,572
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,1,23,0,8207
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,23,1,2
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,1,11,0,3038
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,3,14,0,359
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,1,12,0,5879
E54000028,NHS North Central London Integrated Care Board,2019/20,1,4,0,1126
E54000062,NHS Black Country Integrated Care Board,2022/23,1,22,0,5637
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,4,11,0,1802
E54000022,NHS Norfolk and Waveney Integrated Care Board,2023/24,1,17,0,4826
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,1,11,0,840
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2019/20,1,2,0,950
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2020/21,3,20,0,380
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,9,0,149
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,7,0,3609
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,4,0,84
E54000030,NHS South East London Integrated Care Board,2020/21,3,20,0,2028
E54000030,NHS South East London Integrated Care Board,2019/20,1,3,0,2102
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,1,14,0,15745
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,3,21,1,2
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,4,17,0,4145
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,1,1,1,57
E54000037,NHS Devon Integrated Care Board,2023/24,3,20,0,54
E54000028,NHS North Central London Integrated Care Board,2022/23,4,10,1,3
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,8,1,20
E54000037,NHS Devon Integrated Care Board,2019/20,3,8,1,4
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,5,4,0,7
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,3,3,0,13
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,1,1,1
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2019/20,4,13,1,1
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,15,1,1
E54000038,NHS Somerset Integrated Care Board,2022/23,4,16,0,6
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,4,20,0,2
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,4,16,1,1
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,5,11,0,1
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,5,23,0,1
E54000028,NHS North Central London Integrated Care Board,2023/24,4,16,0,1755
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2022/23,1,5,0,890
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,2,1,38
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,1,15,0,8133
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,15,0,4002
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,3,0,0,4
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,4,8,0,16
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,5,19,0,4
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,5,17,0,51
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,1,20,0,5315
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,4,8,0,26
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,3,20,0,978
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,1,2,0,729
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,3,8,0,440
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,20,1,104
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,3,4,0,2
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,1,14,1,34
E54000037,NHS Devon Integrated Care Board,2021/22,3,23,0,11
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2022/23,1,13,0,1805
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,4,9,0,35
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,3,20,0,68
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2022/23,5,10,0,143
E54000030,NHS South East London Integrated Care Board,2023/24,3,2,0,636
E54000043,NHS Gloucestershire Integrated Care Board,2023/24,1,8,0,1339
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2021/22,1,10,1,63
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,9,1,28
E54000057,NHS Greater Manchester Integrated Care Board,2023/24,5,21,0,659
E54000027,NHS North West London Integrated Care Board,2019/20,4,21,0,7
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,3,7,1,4
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,4,11,0,50
E54000030,NHS South East London Integrated Care Board,2019/20,1,20,0,9234
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,3,20,1,8
E54000029,NHS North East London Integrated Care Board,2022/23,5,11,0,349
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,3,15,0,4405
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2021/22,3,14,0,2121
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,1,20,1,165
E54000055,NHS Birmingham and Solihull Integrated Care Board,2021/22,1,14,1,173
E54000064,NHS Sussex Integrated Care Board,2021/22,3,18,1,67
E54000034,NHS Frimley Integrated Care Board,2021/22,5,11,0,81
E54000038,NHS Somerset Integrated Care Board,2021/22,1,5,1,9
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,7,0,40
E54000062,NHS Black Country Integrated Care Board,2021/22,3,0,0,358
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2020/21,3,3,0,20
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,1,8,0,813
E54000030,NHS South East London Integrated Care Board,2022/23,4,8,0,27
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,3,21,0,5116
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,4,20,0,2
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,1,21,1,173
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,3,8,0,193
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,1,6,1,13
E54000028,NHS North Central London Integrated Care Board,2021/22,3,20,0,2962
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,4,8,0,21
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,3,20,0,943
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,1,14,0,3697
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,4,8,0,12
E54000027,NHS North West London Integrated Care Board,2021/22,1,6,0,1650
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2020/21,3,17,0,2274
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,15,0,2855
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2019/20,1,16,0,8103
E54000059,NHS Northamptonshire Integrated Care Board,2020/21,3,11,1,18
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,1,11,1,59
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,5,15,0,28
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,4,12,0,36
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,3,20,0,1372
E54000041,NHS Dorset Integrated Care Board,2019/20,3,21,0,16
E54000050,NHS North East and North Cumbria Integrated Care Board,2021/22,4,19,0,1250
E54000064,NHS Sussex Integrated Care Board,2022/23,5,15,0,2
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,3,17,0,1303
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,4,17,0,8
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,5,10,0,13
E54000054,NHS West Yorkshire Integrated Care Board,2022/23,1,13,0,15454
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2021/22,1,19,0,6460
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,5,18,0,1
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,1,13,1,68
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,3,9,0,3608
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,1,21,1,70
E54000041,NHS Dorset Integrated Care Board,2019/20,3,18,0,1144
E54000031,NHS South West London Integrated Care Board,2019/20,1,23,1,55
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,11,1,60
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,5,14,0,2
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,4,8,1,4
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,4,15,0,5
E54000043,NHS Gloucestershire Integrated Care Board,2020/21,1,7,1,4
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,4,19,0,11
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,3,20,1,6
E54000027,NHS North West London Integrated Care Board,2022/23,5,2,0,2
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,3,17,1,1
E54000031,NHS South West London Integrated Care Board,2021/22,4,17,1,1
E54000038,NHS Somerset Integrated Care Board,2020/21,4,10,0,4
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,4,14,1,1
E54000063,NHS Surrey Heartlands Integrated Care Board,2019/20,5,12,0,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,5,3,0,4
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,3,6,1,1
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,5,3,0,1
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,5,3,0,1
E54000061,NHS South Yorkshire Integrated Care Board,2021/22,5,2,0,1
E54000034,NHS Frimley Integrated Care Board,2023/24,5,8,1,1
E54000037,NHS Devon Integrated Care Board,2022/23,3,5,1,1
E54000041,NHS Dorset Integrated Care Board,2023/24,1,23,1,59
E54000034,NHS Frimley Integrated Care Board,2021/22,1,12,1,52
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,3,20,0,1000
E54000034,NHS Frimley Integrated Care Board,2022/23,1,23,1,36
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,3,11,0,3074
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,3,9,0,2809
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,1,19,1,43
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2021/22,3,0,1,11
E54000037,NHS Devon Integrated Care Board,2020/21,1,9,0,1896
E54000037,NHS Devon Integrated Care Board,2022/23,3,8,0,2851
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2023/24,1,0,1,64
E54000054,NHS West Yorkshire Integrated Care Board,2019/20,3,8,0,618
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,5,1,18
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,1,9,0,8466
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,3,22,0,56
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2023/24,1,22,0,2967
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,1,0,8
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2022/23,1,1,1,56
E54000031,NHS South West London Integrated Care Board,2021/22,5,23,0,6
E54000022,NHS Norfolk and Waveney Integrated Care Board,2020/21,1,15,0,3052
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,3,4,0,9
E54000034,NHS Frimley Integrated Care Board,2020/21,5,9,0,46
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,1,22,1,110
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,7,1,15
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,3,17,0,2537
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,3,11,1,7
E54000031,NHS South West London Integrated Care Board,2023/24,1,14,0,8466
E54000034,NHS Frimley Integrated Care Board,2021/22,1,7,1,8
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,1,3,0,3283
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,1,13,1,114
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,3,8,0,2597
E54000062,NHS Black Country Integrated Care Board,2021/22,3,14,0,3775
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,4,12,0,11
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,3,14,1,9
E54000037,NHS Devon Integrated Care Board,2021/22,3,16,0,2357
E54000027,NHS North West London Integrated Care Board,2021/22,1,20,1,146
E54000041,NHS Dorset Integrated Care Board,2023/24,1,0,0,1463
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,3,13,0,797
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,4,18,0,358
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,21,0,3922
E54000022,NHS Norfolk and Waveney Integrated Care Board,2019/20,3,8,0,451
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2021/22,4,16,0,10
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,5,23,0,11
E54000061,NHS South Yorkshire Integrated Care Board,2019/20,1,19,0,11803
E54000037,NHS Devon Integrated Care Board,2021/22,1,8,0,2373
